time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
14290,3.3543446897430846e-05,2.493593202940763e-05,0.07200000000000001,0.396,2.139093810173459e-05,4.6842691044118816e-05,0.192,0.388
14300,3.259573715167754e-05,2.5038185578686058e-05,0.076,0.396,2.199879923602559e-05,4.627978847170842e-05,0.216,0.396
14310,3.422614262832565e-05,2.5744310684217647e-05,0.076,0.392,2.1203111371844232e-05,4.703374038796738e-05,0.20800000000000002,0.36
14320,3.186787405138751e-05,2.8211160348214864e-05,0.07200000000000001,0.392,2.1901995577161353e-05,4.967997098359944e-05,0.22,0.392
14330,3.2335154831107334e-05,2.5030423528619235e-05,0.07200000000000001,0.40800000000000003,2.08209364226524e-05,4.649679405545469e-05,0.184,0.36
14340,3.282987571930561e-05,2.6034189535344093e-05,0.076,0.388,2.2755321536164557e-05,4.6752731359175684e-05,0.196,0.36
14350,3.0250738954227798e-05,2.5993928063515503e-05,0.07200000000000001,0.388,2.1547977778725515e-05,4.633428284392228e-05,0.192,0.404
14360,3.284990853594893e-05,2.3707389592632123e-05,0.076,0.392,2.070808868557824e-05,4.664366296400388e-05,0.188,0.392
14370,3.100422700745176e-05,2.9083834331830355e-05,0.076,0.388,2.175271638974889e-05,4.9084862877399225e-05,0.22,0.36
14380,3.2219786089823414e-05,2.686181879397035e-05,0.076,0.384,2.0597856005484133e-05,4.708197372106307e-05,0.192,0.36
14390,3.2543513817248585e-05,2.8676838880093064e-05,0.07200000000000001,0.40800000000000003,2.029829301060341e-05,4.9339922161059295e-05,0.192,0.36
14400,3.288318594480513e-05,2.5818081626861092e-05,0.07200000000000001,0.368,2.1944427823324265e-05,4.701057886655283e-05,0.192,0.368
14410,3.0530353423203254e-05,2.7000953691327464e-05,0.07200000000000001,0.392,1.9727874915970916e-05,4.5780164380546025e-05,0.184,0.36
14420,2.9603481204568144e-05,2.5034857619241517e-05,0.07200000000000001,0.392,2.3341875041146522e-05,4.3563575991975805e-05,0.216,0.36
14430,2.7874695030476624e-05,2.670478231929385e-05,0.07200000000000001,0.36,2.1042858338460982e-05,4.6525002349960564e-05,0.192,0.368
14440,3.0144549114967446e-05,2.7336423235691337e-05,0.07200000000000001,0.396,2.281071896766219e-05,4.5732828432613045e-05,0.212,0.368
14450,3.340901548808983e-05,2.8153824632121736e-05,0.076,0.384,2.2109552275129784e-05,4.736108337516049e-05,0.188,0.396
14460,3.271531117731058e-05,2.6682444077317856e-05,0.076,0.404,2.2984569776725616e-05,4.4305082617342956e-05,0.196,0.36
14470,3.217841848690524e-05,2.485855756253357e-05,0.07200000000000001,0.384,1.9858651348310013e-05,4.584098377868547e-05,0.216,0.36
14480,3.454841918904474e-05,2.5137637408168504e-05,0.07200000000000001,0.392,2.130901484067274e-05,4.765589221494972e-05,0.188,0.372
14490,3.075548700609488e-05,2.724475798020338e-05,0.07200000000000001,0.396,2.1751518897566146e-05,4.477104578461404e-05,0.20400000000000001,0.368
14500,3.565418951698597e-05,2.439175360393847e-05,0.07200000000000001,0.392,2.0526458658308744e-05,4.526415394546977e-05,0.188,0.368
14510,3.304562748589977e-05,2.581007753050783e-05,0.07200000000000001,0.4,2.0789729134930242e-05,4.769394336991874e-05,0.188,0.38
14520,3.367709666804027e-05,2.598528119823846e-05,0.07200000000000001,0.4,2.0057072881206137e-05,4.4671347824791816e-05,0.188,0.368
14530,2.9984109301147197e-05,2.7114025491163408e-05,0.07200000000000001,0.392,2.229130114717824e-05,4.859782865595684e-05,0.188,0.376
14540,3.06645640875741e-05,2.9350060141009924e-05,0.076,0.40800000000000003,2.1107090003838868e-05,4.879916742901315e-05,0.192,0.36
14550,3.165098455831955e-05,2.732008330001224e-05,0.136,0.388,2.1875570399452175e-05,4.6125927974854467e-05,0.184,0.392
14560,3.162386642443012e-05,2.6938759074876657e-05,0.07200000000000001,0.4,1.9973900236804183e-05,4.450541446659537e-05,0.196,0.36
14570,3.178426697878342e-05,2.577842930391205e-05,0.07200000000000001,0.40800000000000003,2.2323490138434647e-05,4.7159572560394306e-05,0.188,0.368
14580,3.067130841124886e-05,2.6325029887582128e-05,0.07200000000000001,0.4,2.1920249514446912e-05,4.6897098476411685e-05,0.184,0.364
14590,3.3386226800625184e-05,2.6238418018039625e-05,0.076,0.4,2.1736920126734025e-05,4.4748195051185e-05,0.192,0.372
14600,3.144504794142219e-05,2.799367434028998e-05,0.07200000000000001,0.396,2.1246416487936213e-05,4.668342894123911e-05,0.22,0.4
14610,3.3024482577297134e-05,2.7593422927682782e-05,0.076,0.392,2.0165772597003884e-05,4.722240940844804e-05,0.188,0.392
14620,3.164424115743627e-05,2.6010986179481003e-05,0.07200000000000001,0.404,2.1508403878472717e-05,4.6005451797276244e-05,0.216,0.36
14630,2.9836050072631056e-05,2.8053129140959147e-05,0.07200000000000001,0.41200000000000003,2.1414978602963318e-05,4.81740588363121e-05,0.188,0.384
14640,3.0236139200958543e-05,2.9534657196406747e-05,0.076,0.41600000000000004,2.0715799994469253e-05,4.813515652151622e-05,0.212,0.368
14650,3.1125087422352266e-05,2.590108187646661e-05,0.076,0.4,2.186284630816536e-05,4.62537609749429e-05,0.20400000000000001,0.36
14660,2.9783777862168743e-05,2.4989341545477407e-05,0.07200000000000001,0.392,2.0987307812843645e-05,4.714840390853378e-05,0.216,0.392
14670,3.3161776302935024e-05,2.71589305631964e-05,0.076,0.40800000000000003,1.9969092539794856e-05,4.6009529105893376e-05,0.196,0.38
14680,3.094046927483192e-05,2.7779078336757907e-05,0.07200000000000001,0.41600000000000004,1.9276967474327475e-05,4.808186777584713e-05,0.188,0.36
14690,3.143837386576988e-05,2.756293887574733e-05,0.07200000000000001,0.40800000000000003,2.238388747108927e-05,4.853941755740689e-05,0.184,0.392
14700,3.118435711422374e-05,2.8084639457359813e-05,0.076,0.388,2.0553822957884183e-05,4.678420081945154e-05,0.192,0.388
14710,3.045299370172883e-05,2.6977007623118136e-05,0.07200000000000001,0.388,2.111092890061963e-05,4.5359788729125534e-05,0.20800000000000002,0.396
14720,3.1585196327926054e-05,2.9611258994139776e-05,0.07200000000000001,0.396,1.8789793464075706e-05,4.688499405431978e-05,0.184,0.36
14730,3.054670693817434e-05,2.910719922017322e-05,0.07200000000000001,0.4,2.0522231666678385e-05,4.526197594484369e-05,0.216,0.36
14740,3.257717053328826e-05,2.7432158576814207e-05,0.07200000000000001,0.388,2.1385746162858706e-05,4.5429724682081e-05,0.184,0.388
14750,3.084484547529896e-05,2.9283255921177283e-05,0.07200000000000001,0.396,2.148537817877897e-05,4.7921381049439646e-05,0.216,0.364
14760,3.1471037972170795e-05,2.7456468948502978e-05,0.07200000000000001,0.396,1.990884345564153e-05,4.76467836946889e-05,0.192,0.368
14770,3.323243670837905e-05,2.6414685325105284e-05,0.07200000000000001,0.41600000000000004,2.3544840098321712e-05,4.3253821195267786e-05,0.216,0.368
14780,3.17189152880441e-05,2.9769899773578103e-05,0.07200000000000001,0.34800000000000003,2.0313766063858345e-05,5.1136547563083715e-05,0.2,0.364
14790,3.345984821589397e-05,2.440863420759543e-05,0.07200000000000001,0.4,2.0075719861218652e-05,4.552367939566314e-05,0.20400000000000001,0.388
14800,3.1994939264360285e-05,2.5010569575249235e-05,0.07200000000000001,0.4,2.2486867706458505e-05,4.5211930472899045e-05,0.212,0.368
14810,3.078790762301967e-05,2.9409188340224048e-05,0.07200000000000001,0.4,2.200849355262307e-05,4.863111348485205e-05,0.216,0.396
14820,3.0296219391363698e-05,2.5383086414786528e-05,0.076,0.41200000000000003,2.243054831572972e-05,4.647856557810384e-05,0.20800000000000002,0.364
14830,3.168943363896667e-05,2.9610919440585234e-05,0.07200000000000001,0.388,2.109918350562674e-05,5.044524680642486e-05,0.188,0.388
14840,3.31820414472361e-05,2.645967605891116e-05,0.07200000000000001,0.392,2.1163401807286882e-05,4.688228525419725e-05,0.22,0.364
14850,3.339497930509528e-05,2.5688460289747542e-05,0.076,0.4,2.145789407456786e-05,4.393234678733743e-05,0.196,0.364
14860,2.985089928732014e-05,2.807402587098339e-05,0.076,0.4,2.1913043361347866e-05,4.687383769637845e-05,0.212,0.36
14870,2.9770527298793816e-05,2.6057068365322028e-05,0.07200000000000001,0.41600000000000004,2.0607060289051354e-05,4.769786495421091e-05,0.216,0.368
14880,3.2339856002276064e-05,2.7303895223009468e-05,0.076,0.404,2.1382071520402894e-05,4.692350036374628e-05,0.212,0.376
14890,2.9992695054570705e-05,2.6845086832019017e-05,0.07200000000000001,0.404,2.3494394598484207e-05,4.8506536002024164e-05,0.212,0.364
14900,3.187885482749615e-05,2.663560480513652e-05,0.07200000000000001,0.396,2.0164033777854366e-05,4.411962758208557e-05,0.184,0.36
14910,2.979060774445035e-05,2.788441449019722e-05,0.07200000000000001,0.41600000000000004,2.4023675930665392e-05,4.938432054193186e-05,0.20800000000000002,0.364
14920,3.1495347720896235e-05,2.9149757420258892e-05,0.07200000000000001,0.38,2.3400963053937656e-05,4.796876883471528e-05,0.188,0.368
14930,3.190066456006285e-05,2.6165191787813723e-05,0.07200000000000001,0.392,2.2374540694340215e-05,4.7201550566231485e-05,0.216,0.36
14940,3.277701347285135e-05,2.8890778697744177e-05,0.076,0.396,2.1423475486947086e-05,4.6325490803636496e-05,0.212,0.36
14950,3.269597208755186e-05,2.4369094496705796e-05,0.076,0.392,2.0731069201512578e-05,4.728680707205136e-05,0.212,0.36
14960,3.345836456512796e-05,2.7088141111069158e-05,0.07200000000000001,0.392,2.26771688187616e-05,4.972844804607359e-05,0.188,0.36
14970,3.236543468217437e-05,2.4928223316671764e-05,0.076,0.41600000000000004,2.1304958135895058e-05,4.542432185062266e-05,0.212,0.388
14980,3.163201461647925e-05,2.836933420732565e-05,0.07200000000000001,0.4,1.9056330940032372e-05,4.507182952009341e-05,0.192,0.392
14990,3.027801020946756e-05,2.6364859170567204e-05,0.07200000000000001,0.404,1.94069849322061e-05,4.731801163354286e-05,0.192,0.36
15000,3.244706952136912e-05,2.4992656951293896e-05,0.076,0.40800000000000003,2.284543675706143e-05,4.565593874416682e-05,0.196,0.392
15010,3.091150037686703e-05,2.77377273877028e-05,0.07200000000000001,0.384,2.230370784576736e-05,4.889586660300914e-05,0.188,0.376
15020,3.122054394954634e-05,2.6703942932688566e-05,0.076,0.396,2.0920201333369074e-05,4.569446150518567e-05,0.188,0.36
15030,3.0070093464528673e-05,2.773332850718168e-05,0.076,0.352,2.066060305566171e-05,4.948665903560367e-05,0.20800000000000002,0.36
15040,3.0626351712060166e-05,2.805959741692061e-05,0.07200000000000001,0.404,1.9473728188773225e-05,4.6770361053541124e-05,0.22,0.368
15050,3.061156922657169e-05,2.941868583245253e-05,0.076,0.41200000000000003,2.0668464631947662e-05,5.0040580383380416e-05,0.20800000000000002,0.36
15060,2.9529588693977075e-05,2.769952678627168e-05,0.07200000000000001,0.4,2.0670044512738212e-05,5.012306034094616e-05,0.192,0.36
15070,3.190540027892321e-05,2.8346338371314908e-05,0.07200000000000001,0.4,2.112739280535609e-05,4.989691901956349e-05,0.216,0.38
15080,3.07607440016319e-05,2.754103981237566e-05,0.07200000000000001,0.392,1.9726698298827637e-05,4.893412278528239e-05,0.188,0.368
15090,3.2535453042356484e-05,2.5807304691014727e-05,0.07200000000000001,0.40800000000000003,2.232108732289672e-05,4.6425000402313e-05,0.192,0.368
15100,2.813576082046007e-05,2.7149343181461215e-05,0.07200000000000001,0.384,2.033114338666399e-05,5.087595343431761e-05,0.188,0.364
15110,2.9808593558353875e-05,2.692470371175741e-05,0.07200000000000001,0.41600000000000004,2.0987296872638357e-05,4.685417316779261e-05,0.188,0.38
15120,3.358519748834155e-05,2.579930160237715e-05,0.076,0.4,2.1860931824711614e-05,5.047850676533488e-05,0.196,0.384
15130,3.165173326930251e-05,2.5466931520837744e-05,0.076,0.4,2.0677931577257784e-05,4.678425870673703e-05,0.196,0.384
15140,3.108507439717932e-05,2.6748095453511498e-05,0.076,0.404,2.0411297652012316e-05,4.784936918362003e-05,0.196,0.388
15150,3.2102023305602184e-05,2.691410347510312e-05,0.076,0.404,2.2060905465781267e-05,4.773220221057294e-05,0.2,0.392
15160,3.1747467641026576e-05,2.723818077577272e-05,0.076,0.396,2.2360639154321635e-05,4.725828592157571e-05,0.20800000000000002,0.36
15170,3.07105896284623e-05,2.765732005072725e-05,0.07200000000000001,0.404,2.1259033083685623e-05,4.902915313862082e-05,0.216,0.364
15180,3.380736597275286e-05,2.4154330227089237e-05,0.07200000000000001,0.40800000000000003,1.8934632968081437e-05,4.686873538816704e-05,0.192,0.368
15190,3.21579022156745e-05,2.8928650106985584e-05,0.07200000000000001,0.4,2.127686948320322e-05,4.756077838549027e-05,0.184,0.364
15200,3.060688318402548e-05,2.8017184313405527e-05,0.07200000000000001,0.392,2.274513431751913e-05,4.639447566564503e-05,0.192,0.388
15210,3.3798050029931516e-05,2.5154318764032202e-05,0.07200000000000001,0.396,2.1433930880944067e-05,4.7640040421063447e-05,0.22,0.36
15220,3.2150263616637677e-05,2.418238567843595e-05,0.076,0.396,2.210460452618601e-05,4.8927772355486744e-05,0.212,0.396
15230,3.145895616597754e-05,2.8407812092334837e-05,0.076,0.41200000000000003,2.1643115434490765e-05,4.889148773028551e-05,0.188,0.384
15240,3.189954389936477e-05,2.7864879181898273e-05,0.07200000000000001,0.404,2.030265483417509e-05,4.8426457019847646e-05,0.188,0.364
15250,3.1748757318426904e-05,2.6879641835382468e-05,0.07200000000000001,0.392,2.0854015977897618e-05,5.078325839751682e-05,0.188,0.396
15260,3.390360199646172e-05,2.5594814600223568e-05,0.07200000000000001,0.392,2.173637794508351e-05,4.6931789049192455e-05,0.2,0.4
15270,3.104864352293759e-05,2.7062041543843848e-05,0.07200000000000001,0.404,2.2938295153266102e-05,4.66822859590269e-05,0.212,0.364
15280,2.8776381602548623e-05,2.6731373757914984e-05,0.07200000000000001,0.392,2.169514425076921e-05,4.934278825733721e-05,0.216,0.38
15290,3.354290386478886e-05,2.7270363931639038e-05,0.076,0.392,2.1281745223367216e-05,4.936875754060528e-05,0.192,0.372
15300,3.2252821279510486e-05,2.7820259389747923e-05,0.07200000000000001,0.404,2.2075483580424515e-05,4.707989336075016e-05,0.216,0.388
15310,3.433950158325386e-05,2.7995835346281356e-05,0.07200000000000001,0.41200000000000003,2.0550677598423346e-05,4.8608531385146964e-05,0.184,0.36
15320,3.24446888257528e-05,2.805087494734093e-05,0.07200000000000001,0.404,2.3127745276342854e-05,4.752651060303856e-05,0.188,0.376
15330,3.375469054155218e-05,2.7813443014293056e-05,0.076,0.4,1.9371969906689273e-05,4.830813976905713e-05,0.212,0.384
15340,3.073058509952341e-05,2.750850645461248e-05,0.07200000000000001,0.392,2.2558240277972533e-05,4.935930692060713e-05,0.212,0.38
15350,3.084412115914766e-05,2.342957952771553e-05,0.07200000000000001,0.388,2.123240415045116e-05,4.4932192302926366e-05,0.22,0.396
15360,2.890543816073492e-05,2.7608532780967114e-05,0.07200000000000001,0.392,1.9461130220906915e-05,4.822580525108668e-05,0.212,0.392
15370,3.460897738301418e-05,2.5915818875677443e-05,0.14,0.388,2.0614906218650982e-05,4.5976601483240617e-05,0.216,0.364
15380,3.164697033413545e-05,2.6745405910624756e-05,0.07200000000000001,0.4,2.0744352650429708e-05,4.715578266827634e-05,0.188,0.392
15390,3.251037756349425e-05,2.8379059125736005e-05,0.076,0.4,2.1936786063869244e-05,4.886759179381499e-05,0.216,0.364
15400,3.028038269212287e-05,2.7162963957545027e-05,0.076,0.40800000000000003,2.3570204645368054e-05,4.831412055865873e-05,0.188,0.368
15410,3.38251923878297e-05,2.654270639771309e-05,0.07200000000000001,0.4,2.0723209241756247e-05,4.8312646000941116e-05,0.184,0.36
15420,3.107597353928937e-05,2.4866212585722292e-05,0.07200000000000001,0.388,2.223224208177223e-05,4.825422813391466e-05,0.188,0.364
15430,3.2008440817987896e-05,2.620470880388635e-05,0.14,0.368,2.0495483098125352e-05,4.617114951024135e-05,0.20800000000000002,0.368
15440,3.321797069761335e-05,2.5851122633497602e-05,0.07200000000000001,0.392,1.9925970264980214e-05,4.40299546668913e-05,0.20800000000000002,0.368
15450,2.9702650153635936e-05,2.7768844689375136e-05,0.07200000000000001,0.4,2.275360842145912e-05,4.53150280505664e-05,0.2,0.4
15460,3.222019993083512e-05,2.6385362820214836e-05,0.07200000000000001,0.396,2.2637835233706864e-05,4.716841321068501e-05,0.188,0.36
15470,3.205314328327675e-05,2.6842639479951883e-05,0.07200000000000001,0.41200000000000003,2.0979120308689237e-05,4.916814103354475e-05,0.184,0.368
15480,2.9151355401010863e-05,2.82692257572829e-05,0.07200000000000001,0.40800000000000003,2.168129507761301e-05,4.7094791576370214e-05,0.196,0.396
15490,3.0862506959445855e-05,2.5872563912303574e-05,0.07200000000000001,0.4,2.0552347538081144e-05,4.7308427563716706e-05,0.216,0.364
15500,3.2016328121078864e-05,2.6008810472788585e-05,0.07200000000000001,0.392,2.2378424745552374e-05,4.777511627155706e-05,0.192,0.376
15510,3.0388429745524446e-05,2.8697350610249055e-05,0.07200000000000001,0.388,2.2393929166106853e-05,4.8466269701224915e-05,0.216,0.36
15520,3.051703744152552e-05,2.8633793797795408e-05,0.07200000000000001,0.4,2.159912772524003e-05,4.9085403401438185e-05,0.192,0.36
15530,3.119444615566473e-05,2.867258095525676e-05,0.076,0.388,2.2388799345706583e-05,5.199236588847748e-05,0.188,0.388
15540,2.9943968473444095e-05,2.6674966804202775e-05,0.07200000000000001,0.396,2.052926265677163e-05,4.8581835519834574e-05,0.212,0.368
15550,3.115581804781491e-05,2.885934535602213e-05,0.07200000000000001,0.4,2.2104286032755102e-05,5.067440182688678e-05,0.216,0.396
15560,3.184860259146388e-05,2.6794393906022917e-05,0.07200000000000001,0.396,2.2271883807327356e-05,4.690181935917448e-05,0.20400000000000001,0.36
15570,3.299792761459731e-05,2.5820851936144847e-05,0.07200000000000001,0.392,2.238049992031301e-05,4.798516738638495e-05,0.216,0.36
15580,3.374563959380253e-05,2.7561537952749078e-05,0.08,0.392,2.213230753541451e-05,4.611403198167729e-05,0.22,0.36
15590,3.3217603483361655e-05,2.4972911391544256e-05,0.07200000000000001,0.41600000000000004,2.2533821346894627e-05,4.616368893220982e-05,0.212,0.36
15600,3.056565028478376e-05,2.787677144613171e-05,0.07200000000000001,0.4,2.264247795440315e-05,4.5992006174620646e-05,0.188,0.364
15610,3.179361101267215e-05,2.9949076929506396e-05,0.076,0.388,2.1431595742032578e-05,4.778720605212185e-05,0.20800000000000002,0.36
15620,3.345537795533639e-05,2.699641205976452e-05,0.14,0.396,2.0832525901369104e-05,4.661059023871551e-05,0.216,0.36
15630,3.3006717081824755e-05,2.650894386205373e-05,0.07200000000000001,0.388,2.2129701108207448e-05,4.58307660124728e-05,0.20400000000000001,0.36
15640,3.120855252336341e-05,2.418669307090884e-05,0.076,0.404,2.121088251145532e-05,4.528514471367942e-05,0.192,0.36
15650,3.2083156081093014e-05,2.678321154246831e-05,0.07200000000000001,0.388,2.099161452094545e-05,4.737761872360171e-05,0.22,0.36
15660,3.3002582463071807e-05,2.804995328065049e-05,0.07200000000000001,0.404,2.1093027448387147e-05,4.598064272765527e-05,0.188,0.36
15670,2.898838812283076e-05,2.624757672595302e-05,0.07200000000000001,0.4,2.1128409517744678e-05,4.804579795632563e-05,0.212,0.36
15680,2.9892588358799537e-05,2.9435916265892347e-05,0.076,0.388,2.0706759514180825e-05,4.64658397510309e-05,0.20400000000000001,0.36
15690,3.1699534451420493e-05,2.791970815738978e-05,0.07200000000000001,0.372,2.0804888637396916e-05,4.740578990287311e-05,0.212,0.36
15700,3.070783715617403e-05,2.4810847684715378e-05,0.076,0.40800000000000003,2.0156420549949013e-05,4.549170662963225e-05,0.216,0.36
